2016-01-01 00:00:00,61.3936832876
2016-01-01 01:00:00,63.9532109101
2016-01-01 02:00:00,66.7547560054
2016-01-01 03:00:00,69.7400565145
2016-01-01 04:00:00,72.8056212162
2016-01-01 05:00:00,75.8059593887
2016-01-01 06:00:00,78.5674203756
2016-01-01 07:00:00,80.9118141793
2016-01-01 08:00:00,82.6857199167
2016-01-01 09:00:00,83.7887538452
2016-01-01 10:00:00,84.1931869188
2016-01-01 11:00:00,83.9488468969
2016-01-01 12:00:00,83.171076544
2016-01-01 13:00:00,82.0145962876
2016-01-01 14:00:00,80.6406993498
2016-01-01 15:00:00,79.1874421867
2016-01-01 16:00:00,77.7512303574
2016-01-01 17:00:00,76.3836967326
2016-01-01 18:00:00,75.101848374
2016-01-01 19:00:00,73.9047876066
2016-01-01 20:00:00,72.789016353
2016-01-01 21:00:00,71.7567500936
2016-01-01 22:00:00,70.8161496485
2016-01-01 23:00:00,69.976351241
2016-01-02 00:00:00,70.7905505354
2016-01-02 01:00:00,72.7670155724
2016-01-02 02:00:00,75.0856717502
2016-01-02 03:00:00,77.6863543333
2016-01-02 04:00:00,80.4559160671
2016-01-02 05:00:00,83.2355586733
2016-01-02 06:00:00,85.8369515297
2016-01-02 07:00:00,88.0664513209
2016-01-02 08:00:00,89.7540559918
2016-01-02 09:00:00,90.7813175255
2016-01-02 10:00:00,91.1015667145
2016-01-02 11:00:00,90.7471395862
2016-01-02 12:00:00,89.8215573621
2016-01-02 13:00:00,88.4786787591
2016-01-02 14:00:00,86.8942561429
2016-01-02 15:00:00,85.2369215028
2016-01-02 16:00:00,83.6450001449
2016-01-02 17:00:00,82.2131509265
2016-01-02 18:00:00,80.9896891846
2016-01-02 19:00:00,79.9826821564
2016-01-02 20:00:00,79.1712882869
2016-01-02 21:00:00,78.5185520265
2016-01-02 22:00:00,77.9826728961
2016-01-02 23:00:00,77.5250878051
2016-01-03 00:00:00,78.6638023856
2016-01-03 01:00:00,80.8889807566
2016-01-03 02:00:00,83.3783907667
2016-01-03 03:00:00,86.0808770555
2016-01-03 04:00:00,88.8977492479
2016-01-03 05:00:00,91.6854767021
2016-01-03 06:00:00,94.2690731153
2016-01-03 07:00:00,96.465306461
2016-01-03 08:00:00,98.1117219451
2016-01-03 09:00:00,99.0950568376
2016-01-03 10:00:00,99.3719837624
2016-01-03 11:00:00,98.9767020826
2016-01-03 12:00:00,98.0133213984
2016-01-03 13:00:00,96.6351172168
2016-01-03 14:00:00,95.016160399
2016-01-03 15:00:00,93.3223996248
2016-01-03 16:00:00,91.688626343
2016-01-03 17:00:00,90.2053340165
2016-01-03 18:00:00,88.9163264552
2016-01-03 19:00:00,87.8251526597
2016-01-03 20:00:00,86.9068188448
2016-01-03 21:00:00,86.120962706
2016-01-03 22:00:00,85.4234790532
2016-01-03 23:00:00,84.7749056863
2016-01-04 00:00:00,85.6939769547
2016-01-04 01:00:00,87.6733294289
2016-01-04 02:00:00,89.8949359288
2016-01-04 03:00:00,92.3134242456
2016-01-04 04:00:00,94.8371578486
2016-01-04 05:00:00,97.3304685639
2016-01-04 06:00:00,99.6264361868
2016-01-04 07:00:00,101.549381149
2016-01-04 08:00:00,102.943113186
2016-01-04 09:00:00,103.698597247
2016-01-04 10:00:00,103.77407903
2016-01-04 11:00:00,103.20230655
2016-01-04 12:00:00,102.082898492
2016-01-04 13:00:00,100.562009226
2016-01-04 14:00:00,98.8047989473
2016-01-04 15:00:00,96.9677146432
